sample_id,country,sample_set,taxon
VBS63415-5562STDY12853040,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63416-5562STDY12853041,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63417-5562STDY12853042,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63418-5562STDY12853043,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63419-5562STDY12853044,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63420-5562STDY12853045,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63421-5562STDY12853046,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63422-5562STDY12853047,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63423-5562STDY12853048,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63424-5562STDY12853049,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63425-5562STDY12853050,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63426-5562STDY12853051,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63427-5562STDY12853052,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63428-5562STDY12853053,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63429-5562STDY12853054,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63430-5562STDY12853055,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63431-5562STDY12853056,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63432-5562STDY12853057,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63433-5562STDY12853058,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63434-5562STDY12853059,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63435-5562STDY12853060,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63436-5562STDY12853061,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63437-5562STDY12853062,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63438-5562STDY12853063,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63439-5562STDY12853064,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63440-5562STDY12853065,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63441-5562STDY12853066,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63442-5562STDY12853067,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63443-5562STDY12853068,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63444-5562STDY12853069,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63445-5562STDY12853070,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63446-5562STDY12853073,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63447-5562STDY12853074,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63449-5562STDY12853075,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63450-5562STDY12853076,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63451-5562STDY12853077,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63452-5562STDY12853078,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63453-5562STDY12853079,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63454-5562STDY12853080,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63455-5562STDY12853081,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63456-5562STDY12853082,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63457-5562STDY12853083,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63458-5562STDY12853084,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63459-5562STDY12853085,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63460-5562STDY12853086,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63461-5562STDY12853087,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63462-5562STDY12853088,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63463-5562STDY12853089,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63464-5562STDY12853090,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63465-5562STDY12853091,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63466-5562STDY12853092,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63467-5562STDY12853093,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63468-5562STDY12853094,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63469-5562STDY12853095,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63470-5562STDY12853096,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63471-5562STDY12853097,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63472-5562STDY12853098,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63473-5562STDY12853099,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63474-5562STDY12853100,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63475-5562STDY12853101,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63476-5562STDY12853102,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63477-5562STDY12853103,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63478-5562STDY12853104,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63479-5562STDY12853105,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63480-5562STDY12853106,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63481-5562STDY12853107,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63482-5562STDY12853108,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63483-5562STDY12853109,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63484-5562STDY12853110,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63485-5562STDY12853111,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63486-5562STDY12853112,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63487-5562STDY12853113,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63488-5562STDY12853114,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63489-5562STDY12853115,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63490-5562STDY12853116,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63491-5562STDY12853117,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63492-5562STDY12853118,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63493-5562STDY12853119,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63494-5562STDY12853120,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63495-5562STDY12853121,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63496-5562STDY12853122,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63497-5562STDY12853123,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63498-5562STDY12853124,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63499-5562STDY12853125,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63500-5562STDY12853126,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63501-5562STDY12853127,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63502-5562STDY12853128,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63503-5562STDY12853129,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63504-5562STDY12853130,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63505-5562STDY12853131,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63506-5562STDY12853132,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63507-5562STDY12853133,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63508-5562STDY12853134,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63509-5562STDY12853135,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63510-5562STDY12853136,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63511-5562STDY12853137,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63512-5562STDY12853138,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63513-5562STDY12853139,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63514-5562STDY12853140,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63516-5562STDY12853142,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63517-5562STDY12853143,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63518-5562STDY12853144,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63520-5562STDY12853146,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63525-5562STDY12853147,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63526-5562STDY12853148,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63534-5562STDY12853149,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63540-5562STDY12853150,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63541-5562STDY12853151,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63542-5562STDY12853152,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63543-5562STDY12853153,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63544-5562STDY12853154,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63545-5562STDY12853155,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63546-5562STDY12853156,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63547-5562STDY12853157,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63548-5562STDY12853158,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63549-5562STDY12853159,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63550-5562STDY12853160,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63551-5562STDY12853161,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63552-5562STDY12853162,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63553-5562STDY12853163,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63554-5562STDY12853164,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63555-5562STDY12853165,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63556-5562STDY12853166,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63557-5562STDY12853169,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63558-5562STDY12853170,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63559-5562STDY12853171,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63560-5562STDY12853172,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63561-5562STDY12853173,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63562-5562STDY12853174,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63563-5562STDY12853175,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63564-5562STDY12853176,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63565-5562STDY12853177,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63566-5562STDY12853178,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63567-5562STDY12853179,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63568-5562STDY12853180,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63569-5562STDY12853181,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63570-5562STDY12853182,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63571-5562STDY12853183,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63572-5562STDY12853184,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63573-5562STDY12853185,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63574-5562STDY12853186,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63575-5562STDY12853187,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63576-5562STDY12853188,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63577-5562STDY12853189,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63578-5562STDY12853190,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63579-5562STDY12853191,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63580-5562STDY12853192,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63581-5562STDY12853193,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63582-5562STDY12853194,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63583-5562STDY12853195,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63584-5562STDY12853196,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63585-5562STDY12853197,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63586-5562STDY12853198,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63587-5562STDY12853199,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63588-5562STDY12853200,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63589-5562STDY12853201,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63590-5562STDY12853202,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63591-5562STDY12853203,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63592-5562STDY12853204,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63593-5562STDY12853205,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63594-5562STDY12853206,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63595-5562STDY12853207,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63596-5562STDY12853208,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63597-5562STDY12853209,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63598-5562STDY12853210,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63599-5562STDY12853211,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63600-5562STDY12853212,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63601-5562STDY12853213,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63602-5562STDY12853214,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63603-5562STDY12853215,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63604-5562STDY12853216,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63605-5562STDY12853217,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63606-5562STDY12853218,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63607-5562STDY12853219,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63608-5562STDY12853220,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63609-5562STDY12853221,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63610-5562STDY12853222,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63611-5562STDY12853223,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63612-5562STDY12853224,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63613-5562STDY12853225,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63614-5562STDY12853226,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63615-5562STDY12853227,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63616-5562STDY12853228,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63617-5562STDY12853229,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63618-5562STDY12853230,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63619-5562STDY12853231,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63620-5562STDY12853232,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63621-5562STDY12853233,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63622-5562STDY12853234,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63623-5562STDY12853235,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63624-5562STDY12853236,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63625-5562STDY12853237,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63626-5562STDY12853238,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63627-5562STDY12853239,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63628-5562STDY12853240,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63629-5562STDY12853241,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63630-5562STDY12853242,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63631-5562STDY12853243,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63632-5562STDY12853244,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63633-5562STDY12853245,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63634-5562STDY12853246,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63635-5562STDY12853247,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63637-5562STDY12853249,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63638-5562STDY12853250,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63639-5562STDY12853251,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63640-5562STDY12853252,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63641-5562STDY12853253,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63642-5562STDY12853254,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63643-5562STDY12853255,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63644-5562STDY12853256,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63645-5562STDY12853257,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63646-5562STDY12853258,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63647-5562STDY12853259,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63648-5562STDY12853260,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63649-5562STDY12853261,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63650-5562STDY12853262,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63651-5562STDY12853265,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63652-5562STDY12853266,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63653-5562STDY12853267,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63654-5562STDY12853268,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63655-5562STDY12853269,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63656-5562STDY12853270,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63657-5562STDY12853271,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63658-5562STDY12853272,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63659-5562STDY12853273,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63660-5562STDY12853274,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63661-5562STDY12853275,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63662-5562STDY12853276,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63663-5562STDY12853277,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63664-5562STDY12853278,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63665-5562STDY12853279,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,gambiae
VBS63666-5562STDY12853280,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63667-5562STDY12853281,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63668-5562STDY12853282,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63669-5562STDY12853283,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63670-5562STDY12853284,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63671-5562STDY12853285,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63672-5562STDY12853286,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63673-5562STDY12853287,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63674-5562STDY12853288,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63675-5562STDY12853289,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,melas
VBS63676-5562STDY12853290,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63677-5562STDY12853291,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63678-5562STDY12853292,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63679-5562STDY12853293,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63680-5562STDY12853294,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63681-5562STDY12853295,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63682-5562STDY12853296,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63683-5562STDY12853297,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63684-5562STDY12853298,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63685-5562STDY12853299,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63687-5562STDY12853300,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63688-5562STDY12853301,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63689-5562STDY12853302,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63690-5562STDY12853303,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63691-5562STDY12853304,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63692-5562STDY12853305,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63693-5562STDY12853306,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63694-5562STDY12853307,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63695-5562STDY12853308,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63696-5562STDY12853309,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63697-5562STDY12853310,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63698-5562STDY12853311,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63699-5562STDY12853312,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63700-5562STDY12853313,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63701-5562STDY12853314,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63702-5562STDY12853315,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63703-5562STDY12853316,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63704-5562STDY12853317,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63705-5562STDY12853318,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63706-5562STDY12853319,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63707-5562STDY12853320,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63708-5562STDY12853321,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63709-5562STDY12853322,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63710-5562STDY12853323,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63711-5562STDY12853324,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63712-5562STDY12853325,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63713-5562STDY12853326,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63714-5562STDY12853327,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63715-5562STDY12853328,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63716-5562STDY12853329,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
VBS63717-5562STDY12853330,Benin,1237-VO-BJ-DJOGBENOU-VMF00212,coluzzii
